SaleID;DateKey;ProductKey;CustomerKey;StoreKey;PromotionKey;Quantity;Revenue;Cost;Margin
7908;2023-10-05;P034;C0412;S017;PR02;3;536;318,38;217,62
7909;2025-02-12;P097;C0522;S007;PR07;9;120;91,24;28,76
7910;2025-05-26;P025;C0569;S005;PR01;7;960;604,13;355,87
7911;2022-04-16;P042;C0199;S019;PR10;1;119;85,65;33,35
7912;2023-11-22;P029;C0161;S019;PR08;6;192;128,89;63,11
7913;2023-06-12;P025;C0775;S009;PR03;4;451;315,42;135,58
7914;2024-04-25;P054;C0389;S017;PR09;6;127;79,75;47,25
7915;2024-06-11;P073;C0474;S009;PR05;3;801;467,58;333,42
7916;2023-01-22;P067;C0381;S014;PR07;5;904;470,9;433,1
7917;2025-06-03;P015;C0765;S005;PR07;3;47;26,35;20,65
7918;2023-04-26;P004;C0631;S002;PR09;7;776;434,88;341,12
7919;2023-02-12;P038;C0592;S015;PR02;5;284;234,92;49,08
7920;2024-06-16;P020;C0124;S016;PR04;4;334;276,58;57,42
7921;2023-12-12;P023;C0825;S019;PR08;7;57;33,6;23,4
7922;2023-10-01;P037;C0072;S001;PR05;7;624;335,07;288,93
7923;2024-11-10;P062;C0982;S012;PR05;9;172;102,96;69,04
7924;2024-03-25;P008;C0994;S019;PR03;3;347;270,23;76,77
7925;2024-07-06;P037;C0168;S020;PR05;8;67;53,92;13,08
7926;2022-07-22;P045;C0284;S015;PR07;7;934;630,81;303,19
7927;2023-02-21;P097;C0494;S005;PR04;9;661;455,46;205,54
7928;2023-02-20;P033;C0036;S001;PR08;2;25;16,51;8,49
7929;2022-03-26;P007;C0824;S011;PR06;6;433;244,2;188,8
7930;2022-06-16;P022;C0175;S009;PR06;5;80;41,39;38,61
7931;2023-01-19;P005;C0199;S007;PR06;3;789;566,1;222,9
7932;2023-04-13;P015;C0116;S002;PR04;7;454;353,92;100,08
7933;2024-12-31;P021;C0936;S017;PR03;5;358;272,89;85,11
7934;2024-03-20;P089;C0315;S016;PR10;6;288;234,75;53,25
7935;2024-09-23;P017;C0939;S016;PR06;4;836;656,07;179,93
7936;2023-04-18;P056;C0220;S014;PR06;7;776;466,11;309,89
7937;2024-09-19;P050;C0891;S002;PR02;7;27;14,6;12,4
7938;2025-07-05;P007;C0578;S019;PR10;5;796;518,0;278,0
7939;2022-10-02;P050;C0777;S003;PR09;7;682;424,14;257,86
7940;2024-11-09;P060;C0134;S008;PR04;7;504;380,52;123,48
7941;2023-05-05;P083;C0631;S019;PR04;8;731;382,89;348,11
7942;2022-11-22;P007;C0122;S016;PR10;1;348;288,86;59,14
7943;2023-06-13;P040;C0833;S004;PR08;4;419;349,87;69,13
7944;2024-06-10;P045;C0899;S008;PR03;1;419;222,46;196,54
7945;2022-03-30;P059;C0970;S001;PR10;3;799;520,86;278,14
7946;2023-05-01;P088;C0421;S004;PR07;8;748;609,4;138,6
7947;2023-12-09;P075;C0895;S007;PR07;7;908;513,52;394,48
7948;2022-12-16;P055;C0492;S001;PR02;3;414;307,3;106,7
7949;2025-01-12;P064;C0599;S018;PR03;4;357;267,37;89,63
7950;2023-01-22;P065;C0289;S004;PR04;2;928;539,87;388,13
7951;2022-03-28;P054;C0649;S020;PR02;2;438;219,95;218,05
7952;2022-11-03;P096;C0053;S014;PR09;5;229;167,76;61,24
7953;2025-03-23;P040;C0205;S008;PR10;2;382;273,53;108,47
7954;2023-03-16;P053;C0348;S018;PR06;7;190;138,21;51,79
7955;2024-01-10;P044;C0051;S007;PR01;1;120;66,57;53,43
7956;2022-09-21;P063;C0839;S003;PR01;9;433;308,0;125,0
7957;2024-09-03;P002;C0922;S014;PR08;1;591;407,55;183,45
7958;2024-01-05;P079;C0912;S012;PR06;1;342;225,17;116,83
7959;2023-02-25;P021;C0040;S015;PR10;9;48;37,05;10,95
7960;2023-05-08;P088;C0250;S008;PR07;7;684;434,96;249,04
7961;2023-09-25;P050;C0218;S005;PR06;4;597;372,32;224,68
7962;2024-09-19;P081;C0179;S017;PR02;3;770;530,8;239,2
7963;2023-02-15;P052;C0551;S010;PR03;5;24;19,93;4,07
7964;2022-06-22;P009;C0183;S011;PR08;2;655;406,42;248,58
7965;2022-01-04;P099;C0736;S016;PR04;6;626;410,57;215,43
7966;2024-05-03;P020;C0164;S016;PR08;6;536;317,96;218,04
7967;2024-09-12;P083;C0746;S004;PR03;1;104;76,74;27,26
7968;2025-02-07;P018;C0377;S005;PR02;9;259;162,5;96,5
7969;2024-11-26;P084;C0705;S010;PR07;1;68;50,49;17,51
7970;2023-08-06;P030;C0497;S014;PR01;6;45;24,79;20,21
7971;2024-11-20;P065;C0597;S009;PR03;7;858;508,21;349,79
7972;2023-01-16;P024;C0461;S018;PR02;8;433;247,77;185,23
7973;2025-07-15;P088;C0755;S020;PR05;2;117;90,33;26,67
7974;2024-10-31;P047;C0474;S006;PR02;8;431;229,01;201,99
7975;2022-12-10;P083;C0685;S011;PR10;2;913;537,01;375,99
7976;2022-06-15;P094;C0905;S017;PR05;2;289;195,82;93,18
7977;2023-12-01;P090;C0037;S009;PR03;9;293;155,51;137,49
7978;2022-12-08;P044;C0599;S003;PR09;7;332;167,28;164,72
7979;2024-11-08;P029;C0641;S016;PR10;8;255;189,18;65,82
7980;2024-09-06;P077;C0706;S020;PR09;1;228;162,96;65,04
7981;2025-04-22;P068;C0319;S004;PR08;6;44;22,13;21,87
7982;2023-06-29;P017;C0555;S015;PR05;1;857;443,06;413,94
7983;2024-10-30;P097;C0412;S002;PR10;5;664;382,98;281,02
7984;2022-07-11;P005;C0356;S020;PR07;2;200;163,43;36,57
7985;2022-11-16;P092;C0671;S017;PR02;9;616;448,73;167,27
7986;2023-08-03;P088;C0617;S019;PR03;3;265;207,16;57,84
7987;2023-04-20;P081;C0965;S020;PR02;7;570;436,52;133,48
7988;2023-09-29;P050;C0229;S016;PR10;2;782;660,05;121,95
7989;2023-03-03;P040;C0729;S019;PR01;4;460;382,98;77,02
7990;2024-12-18;P046;C0264;S017;PR03;3;645;337,69;307,31
7991;2025-12-30;P051;C0930;S004;PR04;1;487;247,37;239,63
7992;2022-04-07;P011;C0487;S018;PR09;6;798;537,83;260,17
7993;2023-05-11;P012;C0561;S004;PR02;5;984;585,58;398,42
7994;2023-10-23;P013;C0352;S003;PR09;6;633;428,29;204,71
7995;2025-07-25;P064;C0442;S018;PR01;1;758;403,06;354,94
7996;2025-07-12;P008;C0635;S020;PR09;8;785;642,21;142,79
7997;2022-01-09;P065;C0459;S005;PR06;4;246;189,65;56,35
7998;2023-04-02;P009;C0815;S009;PR08;7;780;540,73;239,27
7999;2022-09-30;P092;C0025;S015;PR03;8;300;198,83;101,17
8000;2024-07-28;P002;C0131;S009;PR08;3;689;457,48;231,52
8001;2024-10-28;P078;C0941;S014;PR09;4;533;381,5;151,5
8002;2022-07-27;P013;C0370;S002;PR07;9;231;159,59;71,41
8003;2025-02-20;P002;C0436;S018;PR04;9;55;36,78;18,22
8004;2024-11-22;P068;C0224;S013;PR06;7;568;419,04;148,96
8005;2022-07-23;P076;C0611;S016;PR06;3;789;605,75;183,25
8006;2023-06-02;P048;C0352;S006;PR02;4;259;187,78;71,22
8007;2023-06-01;P074;C0802;S016;PR02;7;383;243,97;139,03
8008;2023-03-19;P003;C0485;S004;PR05;6;450;290,26;159,74
8009;2023-11-20;P068;C0197;S010;PR01;6;110;58,79;51,21
8010;2024-04-29;P006;C0109;S019;PR05;4;627;404,47;222,53
8011;2024-04-12;P087;C0860;S011;PR10;8;206;159,66;46,34
8012;2022-12-05;P005;C0220;S005;PR03;9;279;145,99;133,01
8013;2025-03-05;P003;C0776;S018;PR03;7;750;421,07;328,93
8014;2023-01-22;P010;C0923;S003;PR08;8;369;293,32;75,68
8015;2024-11-14;P043;C0720;S008;PR03;2;726;507,32;218,68
8016;2023-05-21;P019;C0319;S011;PR03;4;65;47,77;17,23
8017;2025-09-10;P014;C0082;S019;PR01;3;896;548,84;347,16
8018;2023-11-11;P021;C0537;S003;PR08;6;889;596,59;292,41
8019;2025-09-23;P043;C0698;S012;PR10;2;951;728,99;222,01
8020;2023-11-21;P028;C0432;S015;PR10;7;596;480,74;115,26
8021;2024-06-03;P021;C0897;S016;PR06;8;246;206,88;39,12
8022;2025-01-23;P036;C0008;S005;PR08;4;587;468,34;118,66
8023;2023-09-15;P024;C0636;S019;PR03;8;735;384,86;350,14
8024;2025-03-15;P054;C0149;S006;PR06;8;566;351,02;214,98
8025;2024-06-11;P038;C0098;S012;PR02;3;138;105,17;32,83
8026;2024-08-10;P017;C0728;S019;PR03;1;997;644,34;352,66
8027;2025-06-08;P022;C0101;S009;PR04;3;257;167,75;89,25
8028;2024-02-23;P083;C0730;S018;PR09;1;120;93,36;26,64
8029;2023-05-10;P045;C0367;S003;PR04;2;810;641,27;168,73
8030;2024-11-27;P074;C0462;S014;PR07;8;756;587,41;168,59
8031;2025-12-19;P061;C0925;S005;PR08;4;353;220,31;132,69
8032;2024-01-17;P011;C0414;S005;PR05;9;526;304,98;221,02
8033;2023-03-13;P061;C0259;S004;PR02;7;575;359,7;215,3
8034;2025-10-23;P038;C0903;S016;PR08;3;20;14,91;5,09
8035;2022-12-11;P066;C0356;S013;PR05;1;750;470,74;279,26
8036;2025-03-29;P033;C0011;S008;PR05;1;747;387,98;359,02
8037;2023-07-04;P043;C0416;S016;PR07;1;981;765,44;215,56
8038;2024-03-30;P031;C0571;S002;PR06;3;159;83,03;75,97
8039;2023-06-25;P035;C0250;S008;PR03;5;928;787,54;140,46
8040;2022-05-24;P037;C0652;S003;PR07;8;942;755,06;186,94
8041;2023-08-11;P047;C0847;S009;PR01;8;295;246,24;48,76
8042;2023-10-19;P100;C0550;S011;PR04;2;386;305,57;80,43
8043;2022-12-11;P023;C0122;S020;PR04;9;643;344,25;298,75
8044;2025-07-16;P036;C0920;S001;PR06;9;774;500,44;273,56
8045;2023-11-27;P040;C0065;S001;PR06;7;885;723,73;161,27
8046;2022-09-25;P090;C0658;S008;PR10;5;537;285,58;251,42
8047;2022-06-18;P089;C0302;S016;PR08;5;923;560,11;362,89
8048;2022-02-02;P081;C0125;S010;PR01;8;296;196,39;99,61
8049;2023-01-12;P015;C0312;S002;PR07;8;634;416,84;217,16
8050;2025-05-22;P037;C0191;S016;PR04;5;936;777,22;158,78
8051;2023-01-28;P004;C0775;S004;PR06;6;320;204,25;115,75
8052;2023-05-04;P022;C0873;S019;PR10;6;89;51,94;37,06
8053;2023-12-23;P081;C0450;S009;PR09;6;892;584,91;307,09
8054;2024-08-03;P022;C0808;S003;PR03;5;447;285,45;161,55
8055;2024-11-18;P081;C0694;S011;PR08;9;206;147,94;58,06
8056;2022-02-08;P078;C0159;S008;PR03;1;177;150,09;26,91
8057;2025-04-11;P078;C0353;S007;PR06;3;669;463,61;205,39
8058;2024-11-06;P017;C0820;S001;PR02;7;350;231,62;118,38
8059;2024-12-15;P072;C0990;S008;PR09;9;276;195,37;80,63
8060;2022-08-14;P098;C0799;S017;PR02;2;925;779,71;145,29
8061;2022-03-08;P090;C0674;S011;PR05;4;428;307,6;120,4
8062;2025-05-05;P094;C0263;S007;PR06;8;483;262,28;220,72
8063;2024-04-14;P086;C0729;S009;PR04;5;102;83,58;18,42
8064;2024-11-12;P080;C0912;S014;PR07;8;605;427,61;177,39
8065;2024-09-25;P094;C0406;S005;PR07;2;898;498,69;399,31
8066;2022-08-25;P080;C0996;S018;PR07;8;33;19,16;13,84
8067;2024-08-14;P038;C0693;S013;PR07;6;150;81,33;68,67
8068;2024-07-07;P024;C0603;S005;PR10;5;215;179,8;35,2
8069;2025-03-07;P100;C0017;S008;PR10;2;699;366,83;332,17
8070;2023-04-18;P099;C0637;S015;PR09;7;948;727,64;220,36
8071;2023-07-07;P006;C0260;S004;PR02;1;231;142,8;88,2
8072;2023-11-26;P068;C0957;S001;PR05;6;226;119,42;106,58
8073;2025-06-06;P082;C0890;S006;PR10;3;154;100,38;53,62
8074;2022-11-13;P006;C0355;S019;PR09;6;127;63,51;63,49
8075;2023-08-21;P026;C0489;S012;PR02;1;790;620,98;169,02
8076;2024-02-07;P091;C0214;S007;PR03;1;650;448,29;201,71
8077;2024-06-04;P041;C0239;S013;PR07;2;750;493,58;256,42
8078;2023-07-15;P075;C0180;S007;PR09;7;184;145,4;38,6
8079;2025-05-09;P038;C0419;S009;PR03;4;880;599,95;280,05
8080;2022-09-15;P080;C0684;S001;PR10;4;173;122,55;50,45
8081;2025-04-16;P083;C0143;S013;PR08;4;366;287,38;78,62
8082;2024-01-27;P043;C0317;S019;PR08;5;44;33,1;10,9
8083;2022-05-03;P053;C0244;S001;PR04;2;955;697,78;257,22
8084;2022-12-08;P015;C0232;S020;PR06;7;574;428,46;145,54
8085;2025-04-09;P090;C0684;S019;PR08;3;646;382,46;263,54
8086;2024-12-18;P056;C0789;S018;PR09;3;369;199,64;169,36
8087;2022-09-17;P056;C0589;S005;PR02;2;575;412,81;162,19
8088;2025-10-28;P031;C0303;S003;PR01;6;743;429,76;313,24
8089;2022-04-05;P083;C0331;S002;PR05;4;474;244,9;229,1
8090;2025-02-22;P057;C0561;S010;PR10;4;816;480,63;335,37
8091;2022-02-10;P051;C0949;S006;PR03;8;769;578,36;190,64
8092;2022-09-11;P024;C0248;S019;PR06;2;757;566,2;190,8
8093;2022-01-07;P058;C0283;S017;PR01;7;237;193,43;43,57
8094;2023-12-29;P073;C0287;S019;PR04;2;878;646,5;231,5
8095;2022-03-10;P087;C0940;S013;PR06;6;265;173,28;91,72
8096;2025-01-09;P004;C0032;S017;PR02;5;332;196,27;135,73
8097;2023-06-26;P010;C0500;S018;PR08;8;895;685,07;209,93
8098;2025-07-09;P063;C0670;S011;PR04;6;668;430,32;237,68
8099;2022-03-30;P073;C0530;S020;PR02;7;809;635,41;173,59
8100;2025-05-16;P083;C0381;S020;PR01;6;479;382,27;96,73
8101;2022-08-01;P015;C0063;S013;PR08;8;601;374,45;226,55
8102;2024-04-13;P098;C0128;S011;PR10;2;537;333,12;203,88
8103;2022-09-23;P063;C0528;S020;PR01;7;686;562,36;123,64
8104;2024-06-30;P019;C0163;S019;PR07;5;275;175,74;99,26
8105;2022-10-20;P063;C0958;S010;PR07;9;653;488,04;164,96
8106;2025-05-15;P056;C0251;S003;PR06;9;649;410,32;238,68
8107;2022-11-29;P021;C0649;S006;PR08;8;486;367,39;118,61
8108;2025-01-05;P034;C0830;S007;PR10;8;839;470,48;368,52
8109;2025-08-04;P017;C0295;S020;PR01;4;857;679,22;177,78
8110;2024-10-01;P018;C0179;S005;PR01;8;525;443,16;81,84
8111;2022-02-16;P081;C0229;S009;PR01;2;964;740,37;223,63
8112;2023-09-14;P066;C0883;S010;PR06;5;228;142,66;85,34
8113;2025-05-08;P051;C0394;S014;PR07;4;880;611,0;269,0
8114;2023-03-03;P065;C0692;S011;PR10;5;426;312,84;113,16
8115;2022-07-29;P043;C0396;S017;PR09;5;100;56,75;43,25
8116;2024-06-06;P057;C0072;S011;PR10;5;936;560,68;375,32
8117;2025-12-14;P010;C0318;S007;PR05;7;349;272,44;76,56
8118;2022-06-03;P037;C0899;S011;PR01;1;126;104,69;21,31
8119;2023-02-19;P048;C0595;S013;PR09;2;667;397,06;269,94
8120;2025-10-08;P069;C0379;S019;PR05;7;457;252,11;204,89
8121;2025-03-26;P056;C0907;S006;PR06;1;33;27,84;5,16
8122;2025-07-08;P076;C0136;S002;PR09;9;562;343,94;218,06
8123;2025-01-05;P036;C0730;S014;PR02;3;710;548,45;161,55
8124;2024-02-08;P031;C0621;S016;PR03;6;977;618,1;358,9
8125;2024-09-09;P055;C0378;S007;PR07;4;421;350,35;70,65
8126;2025-02-28;P038;C0919;S001;PR03;3;529;375,5;153,5
8127;2023-08-02;P073;C0119;S002;PR02;8;450;290,38;159,62
8128;2024-01-10;P090;C0906;S009;PR07;2;113;63,55;49,45
8129;2022-06-12;P015;C0530;S018;PR08;3;101;59,53;41,47
8130;2024-11-04;P016;C0844;S020;PR09;8;711;568,76;142,24
8131;2025-06-09;P077;C0935;S018;PR02;3;268;139,34;128,66
8132;2022-07-14;P089;C0666;S018;PR02;8;260;144,27;115,73
8133;2023-06-26;P094;C0523;S010;PR07;7;184;104,41;79,59
8134;2022-12-25;P053;C0650;S008;PR04;2;492;258,17;233,83
8135;2024-04-29;P056;C0387;S008;PR05;1;305;225,69;79,31
8136;2025-09-16;P007;C0574;S002;PR01;1;49;41,33;7,67
8137;2023-03-03;P057;C0583;S018;PR06;2;887;486,71;400,29
8138;2023-05-12;P055;C0573;S011;PR10;7;478;372,66;105,34
8139;2024-04-07;P052;C0644;S011;PR08;9;323;181,45;141,55
8140;2023-05-01;P004;C0573;S019;PR01;7;698;586,89;111,11
8141;2025-12-07;P043;C1000;S011;PR02;3;814;551,46;262,54
8142;2022-11-26;P040;C0904;S010;PR07;8;931;741,66;189,34
8143;2024-06-07;P030;C0870;S008;PR02;8;947;530,03;416,97
8144;2024-09-17;P010;C0269;S015;PR09;9;944;764,49;179,51
8145;2025-03-16;P094;C0524;S008;PR06;9;967;511,13;455,87
8146;2022-09-16;P007;C0547;S019;PR05;9;733;372,37;360,63
8147;2022-10-19;P036;C0486;S001;PR07;4;625;467,59;157,41
8148;2022-05-23;P035;C0438;S020;PR10;4;478;256,82;221,18
8149;2024-01-17;P088;C0563;S003;PR08;2;34;27,3;6,7
8150;2023-09-19;P039;C0555;S012;PR09;8;319;228,87;90,13
8151;2025-10-20;P036;C0740;S016;PR06;2;426;262,35;163,65
8152;2022-03-31;P020;C0111;S016;PR05;3;67;40,0;27,0
8153;2023-12-21;P049;C0322;S017;PR07;9;682;360,56;321,44
8154;2025-04-02;P096;C0527;S016;PR02;2;133;98,47;34,53
8155;2023-04-26;P059;C0177;S009;PR08;1;474;389,13;84,87
8156;2022-03-25;P049;C0674;S019;PR04;5;912;697,56;214,44
8157;2025-01-05;P090;C0551;S001;PR01;7;545;390,65;154,35
8158;2023-11-04;P026;C0538;S018;PR03;4;988;535,05;452,95
8159;2023-06-01;P036;C0624;S006;PR09;4;841;664,11;176,89
8160;2023-04-30;P043;C0965;S006;PR04;3;367;307,5;59,5
8161;2024-02-21;P099;C0944;S012;PR10;6;985;583,11;401,89
8162;2022-04-14;P043;C0473;S003;PR10;8;190;122,95;67,05
8163;2022-12-05;P099;C0563;S011;PR03;2;448;226,2;221,8
8164;2023-11-18;P076;C0994;S006;PR04;6;425;336,25;88,75
8165;2024-06-18;P033;C0879;S014;PR03;8;399;202,4;196,6
8166;2023-08-30;P100;C0388;S018;PR03;1;80;53,62;26,38
8167;2022-08-11;P078;C0098;S016;PR02;4;549;385,27;163,73
8168;2024-10-29;P097;C0411;S013;PR06;1;959;498,14;460,86
8169;2024-12-12;P045;C0375;S001;PR10;4;761;427,29;333,71
8170;2025-01-05;P045;C0170;S006;PR06;9;617;479,28;137,72
8171;2023-05-18;P088;C0056;S014;PR10;6;220;129,45;90,55
8172;2025-09-01;P015;C0733;S017;PR04;6;677;510,22;166,78
8173;2024-04-01;P095;C0325;S013;PR08;5;76;57,93;18,07
8174;2023-09-16;P017;C0658;S013;PR06;3;104;66,83;37,17
8175;2022-06-14;P012;C0957;S009;PR08;2;802;418,89;383,11
8176;2025-07-26;P022;C0260;S006;PR06;9;732;368,77;363,23
8177;2024-11-16;P023;C0641;S006;PR09;9;125;84,05;40,95
8178;2024-12-29;P090;C0562;S005;PR03;7;845;443,63;401,37
8179;2025-05-26;P078;C0340;S014;PR03;2;661;498,57;162,43
8180;2025-10-20;P012;C0838;S014;PR02;4;33;20,9;12,1
8181;2025-08-22;P068;C0404;S004;PR10;8;552;408,01;143,99
8182;2025-02-21;P051;C0532;S002;PR06;6;958;615,86;342,14
8183;2022-01-19;P013;C0174;S002;PR07;5;64;46,07;17,93
8184;2025-07-04;P057;C0795;S017;PR07;2;565;447,23;117,77
8185;2025-08-12;P055;C0538;S010;PR05;1;392;317,35;74,65
8186;2024-11-11;P082;C0160;S014;PR06;1;90;45,53;44,47
8187;2024-09-15;P028;C0010;S019;PR07;1;783;568,4;214,6
8188;2023-03-26;P044;C0594;S017;PR02;6;866;603,99;262,01
8189;2023-07-06;P019;C0256;S011;PR10;4;250;180,74;69,26
8190;2024-12-07;P046;C0617;S007;PR07;9;543;282,54;260,46
8191;2023-11-26;P003;C0652;S009;PR01;9;142;74,47;67,53
8192;2023-08-10;P083;C0714;S014;PR06;3;794;535,11;258,89
8193;2023-12-22;P020;C0344;S004;PR08;6;88;45,76;42,24
8194;2025-04-21;P025;C0536;S014;PR01;6;130;100,33;29,67
8195;2025-12-29;P075;C0373;S020;PR01;1;890;685,63;204,37
8196;2022-04-17;P056;C0435;S020;PR06;9;265;143,38;121,62
8197;2025-04-26;P081;C0934;S017;PR05;4;392;258,43;133,57
8198;2024-02-15;P061;C0046;S019;PR03;6;943;667,87;275,13
8199;2025-01-14;P055;C0729;S017;PR10;8;117;93,69;23,31
8200;2025-03-06;P035;C0904;S014;PR10;1;812;686,91;125,09
8201;2024-06-16;P078;C0055;S013;PR07;8;341;172,56;168,44
8202;2022-12-02;P059;C0078;S014;PR07;6;838;558,71;279,29
8203;2023-08-30;P039;C0491;S016;PR07;1;732;571,8;160,2
8204;2024-04-17;P057;C0671;S015;PR06;9;693;539,54;153,46
8205;2023-08-25;P083;C0856;S019;PR04;9;528;364,13;163,87
8206;2023-02-07;P067;C0272;S011;PR09;8;961;541,8;419,2
8207;2023-06-24;P034;C0660;S012;PR09;7;962;669,25;292,75
8208;2024-12-31;P041;C0550;S011;PR07;1;395;251,63;143,37
8209;2022-01-24;P022;C0111;S005;PR07;1;691;444,44;246,56
8210;2023-09-16;P027;C0015;S008;PR08;8;912;560,91;351,09
8211;2024-12-15;P021;C0078;S006;PR05;8;159;87,54;71,46
8212;2024-09-12;P041;C0501;S016;PR09;1;784;594,57;189,43
8213;2022-08-11;P031;C0588;S012;PR06;8;400;299,19;100,81
8214;2022-06-28;P027;C0418;S006;PR07;8;422;291,18;130,82
8215;2024-03-10;P037;C0840;S013;PR07;3;322;200,99;121,01
8216;2023-03-10;P066;C0275;S007;PR09;1;185;145,77;39,23
8217;2024-03-03;P054;C0494;S008;PR07;3;780;433,65;346,35
8218;2024-06-02;P009;C0197;S012;PR03;8;925;603,19;321,81
8219;2023-05-07;P083;C0376;S002;PR06;8;285;207,69;77,31
8220;2025-04-27;P042;C0731;S009;PR06;7;374;294,53;79,47
8221;2024-03-20;P036;C0063;S013;PR07;2;572;416,05;155,95
8222;2024-08-18;P010;C0361;S017;PR06;5;74;40,05;33,95
8223;2023-02-24;P059;C0973;S013;PR04;8;248;132,79;115,21
8224;2025-06-26;P040;C0544;S016;PR06;3;243;125,79;117,21
8225;2023-10-11;P054;C0991;S001;PR03;6;779;542,18;236,82
8226;2025-04-02;P039;C0745;S007;PR01;2;905;529,45;375,55
8227;2025-07-02;P007;C0110;S013;PR01;8;218;121,17;96,83
8228;2023-04-21;P004;C0677;S014;PR05;9;646;342,21;303,79
8229;2025-12-11;P015;C0194;S017;PR08;1;272;197,1;74,9
8230;2022-06-19;P076;C0519;S016;PR03;4;733;559,79;173,21
8231;2025-09-02;P048;C0944;S015;PR02;6;574;459,33;114,67
8232;2022-06-23;P006;C0651;S017;PR08;2;697;493,75;203,25
8233;2023-04-15;P073;C0459;S002;PR09;6;174;108,57;65,43
8234;2022-12-11;P035;C0855;S012;PR09;7;819;544,34;274,66
8235;2023-03-21;P072;C0799;S003;PR02;6;646;466,83;179,17
8236;2024-11-07;P071;C0940;S009;PR08;8;858;643,11;214,89
8237;2024-12-29;P068;C0301;S006;PR02;5;707;513,07;193,93
8238;2025-09-23;P058;C0968;S006;PR07;3;813;680,21;132,79
8239;2023-09-20;P077;C0568;S007;PR08;2;589;449,16;139,84
8240;2023-08-15;P019;C0672;S008;PR01;2;351;267,71;83,29
8241;2023-06-11;P062;C0496;S003;PR08;2;427;336,02;90,98
8242;2023-04-01;P071;C0149;S015;PR03;5;523;345,77;177,23
8243;2025-07-16;P010;C0799;S006;PR01;4;713;422,37;290,63
8244;2024-03-21;P025;C0769;S011;PR07;2;645;506,77;138,23
8245;2022-07-07;P044;C0461;S003;PR10;5;705;467,04;237,96
8246;2024-10-17;P099;C0139;S016;PR03;7;461;328,47;132,53
8247;2023-12-12;P058;C0861;S006;PR08;5;275;178,85;96,15
8248;2023-06-13;P025;C0836;S011;PR09;8;435;277,8;157,2
8249;2023-03-10;P093;C0292;S008;PR02;6;419;307,94;111,06
8250;2022-10-15;P076;C0335;S010;PR01;9;109;79,88;29,12
8251;2023-05-14;P040;C0699;S010;PR08;5;985;599,04;385,96
8252;2022-10-30;P076;C0835;S003;PR10;8;980;554,82;425,18
8253;2022-03-28;P070;C0184;S014;PR06;6;160;87,35;72,65
8254;2024-04-09;P010;C0307;S019;PR10;7;889;479,9;409,1
8255;2023-03-14;P066;C0925;S009;PR01;8;25;19,65;5,35
8256;2023-06-25;P025;C0981;S013;PR03;4;761;456,72;304,28
8257;2024-11-11;P071;C0898;S009;PR09;4;927;683,65;243,35
8258;2024-04-12;P087;C0262;S012;PR09;6;924;554,95;369,05
8259;2024-03-07;P011;C0927;S014;PR06;2;359;263,28;95,72
8260;2023-07-14;P036;C0310;S005;PR03;9;846;714,4;131,6
8261;2024-02-01;P049;C0344;S006;PR08;8;238;124,49;113,51
8262;2023-04-12;P048;C0424;S013;PR06;2;598;435,83;162,17
8263;2025-01-29;P087;C0657;S013;PR01;1;683;409,05;273,95
8264;2023-11-06;P007;C0773;S006;PR06;4;290;153,41;136,59
8265;2023-11-16;P091;C0514;S014;PR05;4;757;399,42;357,58
8266;2025-03-10;P077;C0826;S011;PR08;2;82;51,67;30,33
8267;2022-05-18;P051;C0524;S013;PR02;5;837;576,87;260,13
8268;2023-08-01;P017;C0261;S012;PR07;3;883;641,55;241,45
8269;2023-12-11;P032;C0362;S016;PR06;3;552;385,65;166,35
8270;2022-08-16;P026;C0956;S006;PR01;3;532;433,2;98,8
8271;2022-10-08;P022;C0169;S009;PR08;4;274;151,72;122,28
8272;2023-11-15;P013;C0660;S017;PR06;5;756;597,36;158,64
8273;2024-04-07;P012;C0200;S020;PR03;4;145;99,31;45,69
8274;2023-03-07;P071;C0385;S016;PR05;9;798;639,36;158,64
8275;2024-11-29;P001;C0312;S012;PR07;4;470;305,19;164,81
8276;2025-05-19;P033;C0582;S018;PR09;7;425;284,17;140,83
8277;2022-10-29;P014;C0312;S009;PR04;5;733;474,85;258,15
8278;2025-01-14;P064;C0566;S003;PR02;9;639;341,07;297,93
8279;2025-11-21;P043;C0395;S010;PR03;9;377;207,63;169,37
8280;2025-06-30;P058;C0771;S011;PR07;8;107;72,88;34,12
8281;2023-06-17;P041;C0351;S002;PR08;6;410;281,52;128,48
8282;2024-02-08;P081;C0028;S008;PR05;6;388;257,53;130,47
8283;2025-11-05;P068;C0879;S020;PR03;2;708;357,18;350,82
8284;2023-03-20;P039;C0875;S011;PR01;7;887;600,46;286,54
8285;2024-11-22;P001;C0632;S018;PR10;9;660;360,89;299,11
8286;2022-09-17;P041;C0133;S020;PR01;9;852;594,89;257,11
8287;2025-06-11;P045;C0380;S007;PR02;2;466;280,02;185,98
8288;2025-08-24;P088;C0602;S014;PR05;9;339;287,14;51,86
8289;2024-01-09;P098;C0528;S007;PR03;7;941;588,82;352,18
8290;2024-03-06;P098;C0287;S001;PR07;5;292;229,89;62,11
8291;2022-03-11;P088;C0284;S012;PR02;5;670;392,59;277,41
8292;2025-10-19;P079;C0903;S001;PR02;6;982;556,13;425,87
8293;2024-09-09;P081;C0742;S003;PR03;8;656;378,76;277,24
8294;2023-04-26;P013;C0649;S002;PR01;2;541;333,58;207,42
